Longitude,Latitude,House-Age,Area,Property-Type,Purpose,Floor,Elevator,Janitor,Parking-Space,Closing-Date,Price,Bedroom,Living Room,Bathroom
120.93259205731428,24.838965774314328,15,46.98,住宅大樓(11層含以上有電梯),住家用,十層/十四層,有,有,1,112/08/15,"11,250,000",3,2,2
120.93015675731212,24.841411396835326,8,33.90,華廈(10層含以下有電梯),住家用,四層/五層,有,有,1,112/08/20,"9,880,000",3,2,2
120.96916056995532,24.798087265209112,10,117.25,透天厝,住商用,全/五層,有,無,0,112/08/15,"28,000,000",6,2,8
120.95671238065331,24.81420929226969,27,15.47,華廈(10層含以下有電梯),辦公用,一層/五層,有,有,0,112/08/24,"3,360,000",0,0,0
120.95637609837776,24.81407376031192,43,22.69,公寓(5樓含以下無電梯),住家用,三層/四層,無,無,0,112/08/25,"4,500,000",3,2,2
121.00895075535256,24.79259173686891,11,49.94,住宅大樓(11層含以上有電梯),住家用,十三層/十五層,有,有,1,112/08/20,"23,100,000",3,2,2
120.95056757464052,24.79391105261685,17,84.44,透天厝,住家用,全/四層,無,有,0,112/08/25,"24,500,000",4,3,3
120.96581171186564,24.819150291510542,19,57.20,住宅大樓(11層含以上有電梯),住家用,二層/十四層,有,有,0,112/08/14,"15,800,000",4,2,2
120.98573682414712,24.804039619158488,15,78.37,住宅大樓(11層含以上有電梯),辦公用,"一層,見其他登記事項/十四層",有,有,2,112/08/11,"36,500,000",4,3,3
120.96240121118062,24.811222351871443,15,20.97,華廈(10層含以下有電梯),辦公用,八層/十層,有,有,1,112/08/20,"7,700,000",1,1,1
120.98893191517706,24.801575075036236,9,18.87,住宅大樓(11層含以上有電梯),住家用,十層/十一層,有,有,0,112/08/11,"6,900,000",0,0,0
121.00372875114958,24.79573391429741,12,58.23,住宅大樓(11層含以上有電梯),住家用,十二層/十三層,有,有,1,112/08/24,"21,950,000",3,2,2
120.96179853841042,24.808847674434453,15,11.33,華廈(10層含以下有電梯),住家用,二層/十層,有,有,0,112/08/26,"3,930,000",0,0,0
121.00425290451696,24.794334472296583,6,50.39,住宅大樓(11層含以上有電梯),辦公用,十三層/十五層,有,有,1,112/08/27,"25,550,000",2,2,2
120.9503750815197,24.75566560733057,25,9.62,華廈(10層含以下有電梯),住家用,六層/十層,有,有,0,112/08/26,"2,000,000",1,1,1
120.95065215361868,24.755096889870654,26,9.00,公寓(5樓含以下無電梯),住家用,三層/五層,無,有,0,112/08/06,"1,250,000",1,1,1
120.95671238065331,24.81420929226969,27,15.30,華廈(10層含以下有電梯),住家用,一層/五層,有,有,0,112/08/24,"3,360,000",0,0,0
120.96680450862856,24.805815260476,8,82.11,住宅大樓(11層含以上有電梯),住家用,四層/二十四層,有,有,2,112/08/24,"33,630,000",3,2,3
121.02284377769162,24.77674498696588,10,57.20,華廈(10層含以下有電梯),住家用,八層/九層,有,有,2,112/08/15,"16,000,000",4,4,4
120.97049998810948,24.822284201870247,27,44.29,住宅大樓(11層含以上有電梯),住家用,八層/十四層,有,有,1,112/08/14,"11,000,000",3,2,2
120.99878351420428,24.78995563484713,25,10.61,華廈(10層含以下有電梯),住家用,三層/六層,有,有,0,112/08/19,"3,900,000",0,0,0
121.01459813578164,24.79257323470499,3,32.58,住宅大樓(11層含以上有電梯),辦公用,十五層/二十一層,有,有,1,112/08/30,"14,300,000",1,1,1
121.01318314796754,24.786235265023404,28,24.09,住宅大樓(11層含以上有電梯),住家用,五層/十三層,有,有,0,112/08/10,"9,630,000",2,2,1
121.01772294048268,24.78876281360999,13,36.58,住宅大樓(11層含以上有電梯),住家用,六層/十二層,有,無,0,112/08/07,"18,280,000",2,2,1
121.01734646395064,24.784049908579533,14,53.00,住宅大樓(11層含以上有電梯),住家用,六層/十五層,有,有,1,112/08/20,"27,500,000",4,2,2
121.00839699006924,24.793982182925685,8,40.73,華廈(10層含以下有電梯),住家用,八層/十層,有,有,1,112/08/12,"15,880,000",1,2,2
120.94281310006733,24.8378234024342,29,34.86,華廈(10層含以下有電梯),住家用,二層/八層,有,有,0,112/08/24,"6,280,000",3,2,2
121.0122937409576,24.79311516395589,9,57.38,住宅大樓(11層含以上有電梯),住家用,十六層/二十八層,有,有,1,112/08/21,"21,000,000",3,1,2
120.96735810562215,24.76924036632588,1,45.07,華廈(10層含以下有電梯),其他,四層/六層,有,有,1,112/08/05,"15,730,000",0,0,0
120.96735810562215,24.76924036632588,1,43.52,華廈(10層含以下有電梯),其他,五層/六層,有,有,1,112/08/06,"15,490,000",0,0,0
120.99258194943228,24.797593681499563,34,36.89,公寓(5樓含以下無電梯),住家用,四層/五層,無,有,0,112/08/06,"9,000,000",4,2,2
120.93986211572484,24.80221346925138,7,67.65,透天厝,住家用,全/四層,無,無,0,112/08/14,"19,300,000",3,2,4
121.0122937409576,24.79311516395589,9,57.38,住宅大樓(11層含以上有電梯),住家用,二十五層/二十八層,有,有,1,112/08/20,"28,500,000",3,2,2
120.97385033118712,24.79076593154132,34,44.20,公寓(5樓含以下無電梯),住家用,二層/五層,無,無,0,112/08/24,"7,650,000",4,2,2
120.9672058047868,24.821967517354917,25,58.11,住宅大樓(11層含以上有電梯),住家用,十一層/二十二層,有,有,1,112/08/14,"16,700,000",3,2,2
120.97504469213102,24.802521413574617,15,11.55,華廈(10層含以下有電梯),辦公用,八層/九層,有,有,0,112/08/27,"6,600,000",1,1,1
120.96090792404472,24.81002116330254,38,31.87,公寓(5樓含以下無電梯),住家用,二層/五層,無,無,0,112/08/03,"3,900,000",3,1,2
120.96134804148166,24.794275368049124,31,33.67,華廈(10層含以下有電梯),住家用,三層/五層,有,無,0,112/08/09,"7,320,000",3,2,1
120.96443456645916,24.826490209768263,3,31.93,華廈(10層含以下有電梯),住家用,五層/十層,有,有,1,112/08/20,"12,800,000",2,2,1
120.9602747821593,24.810246720290337,37,49.33,透天厝,住家用,全/二層,無,無,0,112/08/09,"17,000,000",4,2,2
120.96830564222644,24.77616553725652,18,24.17,華廈(10層含以下有電梯),住家用,地下四層/四層,有,有,1,112/08/13,"5,000,000",1,1,1
121.0122937409576,24.79311516395589,9,56.36,住宅大樓(11層含以上有電梯),住家用,六層/二十八層,有,有,1,112/08/19,"26,800,000",2,2,2
120.94431593112569,24.79589515170496,27,31.23,住宅大樓(11層含以上有電梯),住家用,九層/十六層,有,有,0,112/08/23,"8,300,000",3,2,2
120.99091011460033,24.80171967151959,11,57.79,住宅大樓(11層含以上有電梯),辦公用,七層/十二層,有,有,1,112/08/24,"29,500,000",4,2,2
121.01318314796754,24.786235265023404,28,23.50,住宅大樓(11層含以上有電梯),住家用,七層/十三層,有,有,0,112/08/07,"8,000,000",2,1,1
120.96280177612772,24.7948264875411,28,26.57,華廈(10層含以下有電梯),住家用,三層/五層,有,無,0,112/08/05,"7,300,000",3,2,2
120.9636279989372,24.81052745573664,32,10.42,華廈(10層含以下有電梯),住家用,五層/五層,有,無,0,112/08/29,"4,240,000",1,1,1
120.9636279989372,24.81052745573664,32,7.69,華廈(10層含以下有電梯),住家用,五層/五層,有,無,0,112/08/29,"3,340,000",1,1,1
120.97191575856326,24.81733681750724,32,6.38,華廈(10層含以下有電梯),住家用,四層/七層,有,有,0,112/08/06,"2,500,000",1,1,1
120.95025917774656,24.79840720375329,20,137.95,透天厝,住家用,全/四層,無,有,0,112/08/10,"27,000,000",5,2,4
121.02692776146196,24.77578726917276,23,10.83,公寓(5樓含以下無電梯),住家用,三層/四層,無,無,0,112/08/20,"4,800,000",1,1,1
120.97982122535228,24.807957354503863,16,13.37,華廈(10層含以下有電梯),辦公用,六層/八層,有,有,1,112/08/10,"4,500,000",1,1,1
120.95537820187312,24.81072384446168,32,13.59,住宅大樓(11層含以上有電梯),住家用,六層/十二層,有,有,0,112/08/16,"4,680,000",1,1,1
120.93913247538649,24.79750022668523,11,43.15,住宅大樓(11層含以上有電梯),住家用,五層/十一層,有,有,1,112/08/06,"14,500,000",3,2,2
120.97480358517493,24.82092167676949,15,10.65,華廈(10層含以下有電梯),辦公用,五層/七層,有,有,0,112/08/07,"4,800,000",1,1,1
120.933938160542,24.837991293575516,10,36.56,華廈(10層含以下有電梯),住家用,二層/五層,有,有,1,112/08/01,"10,420,000",3,2,2
120.9672058047868,24.821967517354917,25,21.63,住宅大樓(11層含以上有電梯),住家用,二層/二十層,有,有,0,112/08/12,"7,000,000",2,1,1
120.95189787802796,24.755313989758907,16,59.59,透天厝,住家用,全/四層,無,無,0,112/08/21,"11,000,000",0,0,0
121.01926510255014,24.78433858555041,11,61.05,住宅大樓(11層含以上有電梯),住家用,五層/十四層,有,有,2,112/08/10,"32,680,000",3,2,2
120.9672058047868,24.821967517354917,25,21.63,住宅大樓(11層含以上有電梯),住家用,十七層/二十二層,有,有,0,112/08/12,"6,900,000",2,1,1
120.94623093001876,24.80465362041836,31,32.37,華廈(10層含以下有電梯),住家用,一層/五層,有,有,1,112/08/09,"10,000,000",3,2,2
120.9693388835608,24.796949683747325,39,28.71,公寓(5樓含以下無電梯),住家用,五層/五層,無,無,0,112/08/26,"5,400,000",3,2,1
120.95595663941629,24.79737971844764,27,7.65,華廈(10層含以下有電梯),住家用,七層/七層,有,有,0,112/08/18,"2,400,000",1,1,1
120.98321495778548,24.80105990758569,26,37.98,華廈(10層含以下有電梯),商業用,七層/九層,有,有,1,112/08/06,"7,600,000",2,1,1
120.92829666739163,24.84137440023869,20,56.27,透天厝,住家用,全/四層,無,無,0,112/08/11,"13,000,000",5,2,3
120.94703906166778,24.83487261205569,8,54.20,華廈(10層含以下有電梯),住家用,二層/八層,有,有,1,112/08/22,"16,500,000",3,2,2
120.93694546869452,24.83887739962519,8,71.07,透天厝,住家用,全/四層,無,無,0,112/08/21,"21,600,000",4,3,5
120.95897822777496,24.812485460804773,18,41.12,住宅大樓(11層含以上有電梯),住家用,十一層/十四層,有,有,1,112/08/26,"14,500,000",3,2,2
120.9624350684097,24.797345383926658,26,11.13,住宅大樓(11層含以上有電梯),住家用,十三層/十七層,有,有,0,112/08/21,"3,680,000",0,0,0
120.99577653971662,24.80104273147553,23,43.44,住宅大樓(11層含以上有電梯),住家用,十層/十二層,有,有,0,112/08/12,"15,680,000",3,2,2
121.0122937409576,24.79311516395589,9,55.22,住宅大樓(11層含以上有電梯),住家用,六層/二十八層,有,有,1,112/08/14,"27,000,000",3,2,2
120.89718367865008,24.740190490330864,50,47.06,公寓(5樓含以下無電梯),住家用,"一層,二層/--",無,無,0,112/08/04,"4,850,000",7,6,5
120.9525402559978,24.756108712435186,22,81.00,透天厝,住商用,全/四層,無,無,0,112/08/06,"14,600,000",0,0,0
120.96779043860768,24.818229807495143,19,48.71,住宅大樓(11層含以上有電梯),住家用,十三層/十三層,有,有,1,112/08/05,"15,200,000",3,2,2
120.98597459390082,24.80066294759192,41,19.19,公寓(5樓含以下無電梯),住家用,五層/五層,無,無,0,112/08/07,"7,390,000",3,2,2
120.91961835472114,24.720241734012152,28,41.99,華廈(10層含以下有電梯),住家用,九層/十層,有,有,1,112/08/03,"5,200,000",2,1,1
120.96587859256005,24.791658162993706,42,22.90,公寓(5樓含以下無電梯),住家用,四層/五層,無,無,0,112/08/06,"4,680,000",3,2,2
120.96409505979886,24.80306993790869,11,24.47,住宅大樓(11層含以上有電梯),住家用,六層/十一層,有,有,1,112/08/03,"9,380,000",2,1,2
120.92972171429406,24.788259817203347,16,8.74,華廈(10層含以下有電梯),住家用,六層/六層,有,有,0,112/08/08,"1,580,000",1,1,1
120.9636279989372,24.81052745573664,32,7.69,公寓(5樓含以下無電梯),住家用,四層/五層,無,無,0,112/08/09,"3,190,000",1,1,1
120.96868178453312,24.814121987741284,27,15.59,住宅大樓(11層含以上有電梯),住家用,七層/十二層,有,有,0,112/08/11,"3,000,000",2,1,2
120.9559624353729,24.808972475653,26,48.91,住宅大樓(11層含以上有電梯),住家用,七層/十三層,有,有,1,112/08/10,"14,450,000",4,2,2
121.01482529479732,24.78989170296249,10,48.91,華廈(10層含以下有電梯),住家用,八層/九層,有,有,1,112/08/13,"25,880,000",3,2,2
121.0114232073734,24.79114698092156,8,46.77,住宅大樓(11層含以上有電梯),住家用,二十三層/二十七層,有,有,1,112/08/05,"24,500,000",3,2,2
121.01621994888244,24.79102013266108,5,40.74,住宅大樓(11層含以上有電梯),住家用,八層/十四層,有,有,1,112/08/08,"22,700,000",2,2,1
120.94703906166778,24.83487261205569,8,53.51,華廈(10層含以下有電梯),住家用,六層/八層,有,有,1,112/08/11,"15,500,000",3,2,2
120.9393548808276,24.80794642373996,12,67.26,透天厝,住家用,全/四層,無,有,0,112/08/02,"15,500,000",5,2,4
121.0172483087576,24.78941292380739,12,61.11,住宅大樓(11層含以上有電梯),住家用,十一層/二十層,有,有,2,112/08/13,"25,000,000",3,2,2
121.02284377769162,24.77674498696588,10,49.43,華廈(10層含以下有電梯),商業用,一層/九層,有,有,3,112/08/14,"26,800,000",5,1,5
120.95309619892636,24.80275991006005,14,53.19,住宅大樓(11層含以上有電梯),住家用,九層/十三層,有,有,1,112/08/12,"17,050,000",3,2,2
120.95678908922622,24.79267604167416,28,38.08,透天厝,住家用,全/三層,無,無,0,112/08/09,"6,000,000",3,2,2
120.956729740914,24.792694082430227,28,38.08,透天厝,住家用,全/三層,無,無,0,112/08/09,"6,000,000",3,2,2
120.98312431916315,24.813022812026976,43,30.20,透天厝,住家用,全/二層,無,無,0,112/08/07,"4,700,000",4,2,2
120.927588639092,24.833889374098757,1,41.42,住宅大樓(11層含以上有電梯),住家用,十五層/十五層,有,有,1,112/08/15,"9,300,000",2,2,1
120.97405258181394,24.81692187169241,30,21.81,華廈(10層含以下有電梯),住家用,五層/九層,有,有,0,112/08/02,"5,000,000",2,2,1
120.94510801320756,24.79399943937256,9,49.02,住宅大樓(11層含以上有電梯),住家用,十四層/十五層,有,有,1,112/08/02,"15,300,000",3,2,2
120.961780684623,24.80255472933882,1,69.36,透天厝,住家用,全/五層,有,有,0,112/08/16,"29,980,000",5,2,3
120.96055574171628,24.797633811927746,27,40.91,華廈(10層含以下有電梯),住家用,三層/七層,有,有,0,112/08/11,"8,000,000",4,2,2
120.90862692574728,24.74696038812137,29,30.84,公寓(5樓含以下無電梯),住家用,二層/四層,無,無,0,112/08/01,"3,000,000",3,2,2
120.92945462180133,24.840788099463232,5,41.19,住宅大樓(11層含以上有電梯),住家用,十四層/十四層,有,有,1,112/08/08,"11,175,000",3,2,2
120.95548875573364,24.805839408789616,2,29.14,華廈(10層含以下有電梯),住家用,五層/五層,有,有,1,112/08/14,"11,980,000",2,2,1
120.94957862206638,24.793684998966786,11,45.64,華廈(10層含以下有電梯),住家用,九層/十層,有,有,1,112/08/15,"15,200,000",3,2,2
120.94431593112569,24.79589515170496,27,48.89,住宅大樓(11層含以上有電梯),住家用,九層/十六層,有,有,1,112/08/01,"13,000,000",4,2,2
120.9531119600286,24.81344980495551,49,52.12,透天厝,住家用,全/三層,無,無,0,112/08/12,"9,900,000",3,2,3
120.97355782667042,24.81758991257724,4,47.46,透天厝,住家用,全/四層,有,無,0,112/08/07,"14,500,000",5,2,5
120.97381586372916,24.813608339221418,16,59.55,住宅大樓(11層含以上有電梯),住家用,二十七層/二十八層,有,有,1,112/08/17,"25,500,000",4,2,2
120.97065765649872,24.824893510521267,44,33.03,透天厝,住商用,全/二層,無,無,0,112/08/11,"12,500,000",7,2,5
120.96452136910236,24.79959401254412,27,10.60,華廈(10層含以下有電梯),住家用,二層/六層,有,無,0,112/08/02,"2,440,000",2,2,2
121.01259011786964,24.78980161812669,4,53.58,住宅大樓(11層含以上有電梯),住家用,八層/二十九層,有,有,1,112/08/07,"26,380,000",3,2,2
120.97129691019104,24.79837660176166,28,23.15,華廈(10層含以下有電梯),住家用,二層/十層,有,有,0,112/08/20,"5,800,000",2,1,1
120.9635699701956,24.77213769681219,33,36.87,華廈(10層含以下有電梯),住家用,一層/七層,有,有,0,112/08/22,"5,150,000",3,2,2
120.95156244073226,24.80438457288152,45,43.43,透天厝,住家用,全/二層,無,無,0,112/08/04,"9,400,000",3,2,2
121.02082693402768,24.779914338922744,24,65.91,透天厝,住家用,全/五層,無,無,1,112/08/01,"21,300,000",0,0,0
120.95762720371977,24.800224215982684,1,42.88,華廈(10層含以下有電梯),住家用,三層/五層,有,有,0,112/08/12,"9,000,000",3,2,2
121.01715935884684,24.789855337786825,10,62.35,住宅大樓(11層含以上有電梯),住家用,七層/十四層,有,有,2,112/08/18,"22,500,000",3,2,2
121.01477528922396,24.785205845594813,38,33.95,透天厝,住家用,全/二層,無,無,0,112/08/06,"18,860,000",0,0,0
121.02601809160856,24.776356239050354,11,40.15,華廈(10層含以下有電梯),住家用,二層/七層,有,有,1,112/08/06,"10,920,000",3,1,3
120.9939064074604,24.81601211878423,46,62.78,透天厝,住家用,全/二層,無,無,0,112/08/02,"32,000,000",0,0,0
120.9503750815197,24.75566560733057,25,9.62,華廈(10層含以下有電梯),住家用,五層/十層,有,有,0,112/08/12,"1,200,000",0,0,0
121.02025452662436,24.787146369654533,12,75.40,住宅大樓(11層含以上有電梯),住家用,八層/二十四層,有,有,2,112/08/07,"35,100,000",4,2,2
120.97584160612244,24.82453327981779,30,32.27,華廈(10層含以下有電梯),住家用,三層/五層,有,無,0,112/08/13,"8,000,000",3,2,2
120.9687483132852,24.824947297375772,30,45.48,華廈(10層含以下有電梯),住家用,四層/六層,有,有,1,112/08/06,"13,140,000",3,2,2
120.9318080783856,24.807121584618105,7,76.92,透天厝,住商用,全/五層,無,無,0,112/08/19,"21,100,000",5,2,5
120.99711190668312,24.79754869271905,26,44.95,住宅大樓(11層含以上有電梯),住家用,八層/十五層,有,有,0,112/08/05,"16,210,000",4,2,2
120.95936797682552,24.80032401723861,9,30.34,華廈(10層含以下有電梯),辦公用,五層/九層,有,有,1,112/08/13,"13,000,000",2,2,2
120.93116538706724,24.84245919296284,8,44.88,住宅大樓(11層含以上有電梯),住家用,十層/十五層,有,有,1,112/08/17,"12,500,000",3,2,2
120.97873812763363,24.778785703490023,19,171.51,透天厝,住家用,全/四層,有,有,0,112/08/10,"38,000,000",5,4,6
120.97814713784167,24.82172574964808,33,24.84,公寓(5樓含以下無電梯),住家用,二層/五層,無,無,0,112/08/23,"5,980,000",3,2,1
120.97404484835072,24.80655703595014,45,28.91,公寓(5樓含以下無電梯),住家用,四層/五層,無,無,0,112/08/11,"7,600,000",3,2,2
120.95235607114874,24.798290509675677,10,29.69,住宅大樓(11層含以上有電梯),住家用,八層/十五層,有,有,1,112/08/08,"11,900,000",2,2,1
120.97982122535228,24.807957354503863,16,13.20,華廈(10層含以下有電梯),辦公用,六層/八層,有,有,1,112/08/10,"4,500,000",1,1,1
120.96187119015468,24.797697340617542,28,36.71,住宅大樓(11層含以上有電梯),住家用,四層/十二層,有,有,1,112/08/16,"10,800,000",3,2,2
121.01693170227304,24.788501065584104,14,49.94,住宅大樓(11層含以上有電梯),住家用,十三層/十五層,有,有,1,112/08/03,"23,750,000",3,2,2
