longitude,latitude,house_age,area,elevator,janitor,parking_space,closing_year,bedroom,living_room,bathroom,residential,property_type_apartment,property_type_detached_house,property_type_mansion,property_type_residential_building,sale_floor_all,sale_floor_basement,sale_floor_other,sale_floor,total_floor,price
120.95663,24.7951318,28,43.65,0,0,1,111,3,2,2,1,1,0,0,0,0,0,0,3,5,6800000
120.9106659,24.74373837,16,71.41,0,1,0,111,4,2,4,1,0,1,0,0,1,0,0,0,4,19900000
121.0037288,24.79573391,11,57.87,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,4,13,22800000
120.9530178,24.80075553,24,50.87,1,1,1,111,4,2,2,1,0,0,1,0,0,0,0,6,9,12000000
120.9798212,24.80795735,15,14.16,1,1,1,111,1,1,1,0,0,0,1,0,0,0,0,4,8,5000000
120.9679934,24.79842108,32,38,1,1,0,111,3,2,2,0,0,0,1,0,0,0,0,4,8,6000000
120.9772077,24.81987475,32,14.77,1,0,0,111,1,1,1,1,0,0,1,0,0,0,0,4,5,2180000
120.9478352,24.77646679,41,26.11,0,0,0,111,0,0,0,1,0,1,0,0,1,0,0,0,2,6370000
120.9257938,24.79099359,25,46.89,1,1,1,111,4,2,2,1,0,0,1,0,0,0,0,4,8,12000000
120.9645633,24.82591242,4,134.04,1,1,0,111,15,8,9,1,0,0,1,0,0,0,0,3,6,16000000
120.9554996,24.80313082,14,19.58,1,1,1,111,3,2,2,0,0,0,1,0,0,0,0,9,10,7000000
121.0122937,24.79311516,8,56.01,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,4,28,27080000
121.0209269,24.7862073,12,50.36,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,14,14,28300000
120.9590966,24.81354184,33,35.96,0,0,0,111,3,2,2,1,1,0,0,0,0,0,0,4,5,5680000
121.018969,24.78811259,35,40.96,0,0,0,111,6,2,3,1,0,1,0,0,1,0,0,0,2,22000000
120.9532963,24.79678303,25,9.23,0,0,0,111,3,2,2,0,0,1,0,0,1,0,0,0,2,6130000
120.9604677,24.79469948,31,20.91,1,0,0,111,4,3,2,1,0,0,1,0,0,0,0,5,5,6200000
120.9553747,24.82044765,1,97.88,0,1,0,111,3,2,5,1,0,1,0,0,1,0,0,0,4,28200000
120.9219061,24.79226466,25,33.82,0,0,0,111,3,2,2,1,0,1,0,0,1,0,0,0,2,8500000
120.9587293,24.81738792,25,29.31,0,0,0,111,3,2,2,1,1,0,0,0,0,0,0,1,5,4400000
120.9675915,24.8222836,25,21.24,1,1,0,111,2,1,1,1,0,0,0,1,0,0,0,17,21,6420000
120.975468,24.81255228,28,96.17,0,0,0,111,3,2,2,0,0,1,0,0,1,0,0,0,3,85000000
120.9512757,24.80415877,41,22.94,0,0,0,111,4,2,2,1,1,0,0,0,0,0,0,1,5,9800000
120.9633323,24.77338359,16,126.87,0,1,0,111,5,2,5,1,0,1,0,0,1,0,0,0,3,38750000
120.9145249,24.76780203,1,75.17,0,0,0,111,4,2,5,1,0,1,0,0,1,0,0,0,4,13800000
120.9145151,24.76775688,1,75.38,0,0,0,111,4,2,5,1,0,1,0,0,1,0,0,0,4,13300000
120.9643827,24.80034335,10,68.83,1,1,2,111,4,2,2,1,0,0,0,1,0,0,0,11,11,24800000
120.9741946,24.79993005,25,56.18,0,0,0,111,4,2,2,0,0,1,0,0,1,0,0,0,3,20700000
120.97788,24.76613642,29,36.48,0,1,1,111,3,1,2,1,1,0,0,0,0,0,0,2,5,4800000
120.9675066,24.80648353,16,11.96,1,1,0,111,1,1,1,0,0,0,1,0,0,0,0,4,8,4650000
121.0172483,24.78941292,11,57.87,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,9,20,27800000
120.9671496,24.81010392,41,47.72,1,0,0,111,3,2,2,1,0,0,1,0,0,0,0,1,7,18000000
120.9710162,24.77221154,16,138.04,1,1,0,111,3,2,2,1,0,1,0,0,1,0,0,0,3,23320000
120.9657244,24.81304692,25,22.88,0,0,0,111,2,2,2,0,0,1,0,0,1,0,0,0,2,8000000
120.9506522,24.75509689,25,8.87,0,1,0,111,1,1,1,1,1,0,0,0,0,1,0,0,5,980000
121.0202241,24.78240632,26,58.62,1,1,2,111,4,2,1,0,0,0,0,1,0,0,0,18,18,14220000
120.9882891,24.80096109,27,29.94,1,1,1,111,2,2,1,1,0,0,1,0,0,0,0,5,7,7450000
120.9520753,24.75679475,22,60.35,0,0,0,111,0,0,0,0,0,1,0,0,1,0,0,0,3,12600000
120.9695321,24.81558479,34,62.42,0,0,0,111,4,2,2,1,0,1,0,0,1,0,0,0,5,16400000
120.9700671,24.81217209,25,28.34,0,0,0,111,2,1,1,1,1,0,0,0,0,0,0,3,5,6200000
120.9774282,24.8040386,25,44.51,1,1,0,111,4,2,2,1,0,0,0,1,0,0,0,12,12,12580000
120.9614462,24.7965506,14,11.74,1,1,0,111,1,1,1,0,0,0,1,0,0,0,0,2,10,3500000
120.9762202,24.81062028,11,21.03,1,1,0,111,1,1,1,1,0,0,0,1,0,0,0,10,11,8100000
120.9646322,24.8271313,3,46,1,1,1,111,3,2,2,1,0,0,1,0,0,0,0,2,9,16880000
120.9672058,24.82196752,24,34.33,1,1,0,111,3,2,2,1,0,0,0,1,0,0,0,20,20,8850000
120.986412,24.78006866,25,38.24,0,0,0,111,3,2,3,1,0,1,0,0,1,0,0,0,2,9300000
121.0180586,24.78489852,14,19.99,1,1,1,111,1,1,1,0,0,0,0,1,0,0,0,10,13,9080000
120.9596727,24.80610242,29,27.98,1,1,0,111,2,2,2,1,0,0,1,0,0,0,0,3,9,6900000
120.9676267,24.80098512,34,9.02,1,1,0,111,1,1,1,1,0,0,0,1,0,0,0,9,12,2100000
120.9776839,24.81224564,28,36.03,1,1,1,111,3,2,2,1,0,0,1,0,0,0,0,4,6,12000000
120.9423686,24.79339348,1,54.96,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,8,15,16290000
120.9425859,24.83695658,27,40.64,1,0,1,111,4,2,2,1,0,0,1,0,0,0,0,5,8,6400000
120.9794741,24.8132842,4,46.72,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,4,14,15600000
121.0037288,24.79573391,11,50.77,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,4,13,20500000
120.9951237,24.80314638,16,77.67,1,1,2,111,4,2,2,1,0,0,0,1,0,0,0,12,13,30000000
120.9870125,24.8067122,2,34.75,1,1,1,111,2,2,1,1,0,0,0,1,0,0,0,13,15,15880000
120.9511671,24.8035809,43,31.21,0,0,0,111,4,2,2,1,0,1,0,0,1,0,0,0,2,8800000
120.9842338,24.80090654,17,46.51,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,13,14,19000000
120.9622379,24.79529582,18,14.15,1,1,1,111,1,1,1,1,0,0,1,0,0,0,0,4,6,4380000
120.9489708,24.80474485,7,45.25,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,4,11,15100000
120.9713944,24.80476888,4,51.61,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,21,28,25500000
120.9784481,24.79750202,37,39.4,0,0,0,111,4,2,2,1,1,0,0,0,0,0,0,4,5,9000000
120.9674326,24.82488381,3,46.5,1,1,2,111,2,2,1,1,0,0,1,0,0,0,0,2,10,14450000
120.9255643,24.79438824,10,32.5,1,1,1,111,3,2,2,0,0,0,1,0,0,0,0,2,9,8200000
121.0131831,24.78623527,27,34.08,1,1,0,111,4,2,2,1,0,0,0,1,0,0,0,6,13,11680000
120.9617809,24.80176924,16,11.43,1,1,0,111,1,1,1,0,0,0,1,0,0,0,0,1,10,4100000
120.9819293,24.80012079,19,44.3,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,11,12,20380000
120.929427,24.83716763,6,36.46,1,1,1,111,3,2,2,1,0,0,1,0,0,0,0,2,7,8800000
121.0017902,24.79342263,31,9.48,1,1,0,111,1,1,1,1,0,0,0,1,0,0,0,11,12,3030000
121.0017902,24.79342263,31,8.36,1,1,0,111,1,1,1,1,0,0,0,1,0,0,0,11,12,2700000
121.0163869,24.78217205,29,30.85,1,1,0,111,3,2,2,1,0,0,1,0,0,0,0,5,5,10100000
120.9756851,24.81523381,30,29.13,1,1,0,111,3,2,2,1,0,0,1,0,0,0,0,2,7,6000000
120.9691478,24.80979738,14,115.65,1,1,3,111,4,2,3,1,0,0,0,1,0,0,0,7,19,47800000
120.9687153,24.79899907,41,22.55,0,0,0,111,3,2,1,1,1,0,0,0,0,0,0,3,5,5000000
120.9801939,24.7657756,16,34.69,1,1,1,111,3,2,2,1,0,0,1,0,0,0,0,2,7,9000000
120.9692154,24.81641536,25,14.92,1,0,0,111,2,1,1,1,0,0,1,0,0,0,0,7,7,4060000
120.9324817,24.80519878,3,29.35,1,1,1,111,4,1,2,1,0,0,1,0,0,0,1,0,5,11790000
120.9740749,24.80471521,25,24.2,0,0,0,111,3,2,2,1,0,1,0,0,1,0,0,0,2,33740000
120.9742332,24.80437214,49,114.24,0,0,0,111,6,2,4,0,0,1,0,0,1,0,0,0,4,108000000
120.9741442,24.80437212,33,30.3,0,0,0,111,3,2,2,0,0,1,0,0,1,0,0,0,1,77000000
120.9594038,24.81181746,25,33.18,0,0,0,111,5,2,3,1,0,1,0,0,1,0,0,0,2,10800000
121.0264034,24.7746317,20,9.84,1,1,0,111,1,1,1,1,0,0,1,0,0,0,0,5,6,2980000
120.9592127,24.82158635,8,28.46,1,1,1,111,3,2,2,0,0,0,1,0,0,0,0,6,9,9000000
120.9317226,24.83675338,5,41.83,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,14,14,11000000
120.959455,24.80651768,42,65.92,0,0,0,111,0,0,0,0,0,1,0,0,1,0,0,0,4,14700000
120.9339273,24.83975186,25,34.09,1,1,0,111,3,2,2,1,0,0,1,0,0,0,0,3,5,11500000
120.9764917,24.7870556,27,56.04,0,0,0,111,4,2,4,0,0,1,0,0,1,0,0,0,5,7500000
120.9725511,24.80704432,27,33.01,1,1,0,111,2,1,1,1,0,0,1,0,0,0,0,5,7,7000000
120.9165056,24.73366572,26,93.05,0,0,0,111,4,3,3,1,0,1,0,0,1,0,0,0,4,12000000
120.9534342,24.7982457,33,87.86,0,0,0,111,5,4,4,1,0,1,0,0,1,0,0,0,3,42520000
120.9653299,24.80869506,20,266.36,1,0,0,111,7,3,9,1,0,0,1,0,0,0,0,4,5,70000000
120.9750447,24.80252141,14,21.07,1,1,1,111,1,1,1,0,0,0,1,0,0,0,0,3,9,7000000
120.9600861,24.81258508,51,35.15,0,0,0,111,4,2,2,1,0,1,0,0,1,0,0,0,2,15800000
120.9649346,24.80729552,23,20.85,1,0,0,111,2,2,1,1,0,0,1,0,0,0,0,2,8,4000000
120.9656177,24.80539968,15,21.28,1,1,0,111,1,1,1,1,0,0,1,0,0,0,0,2,5,5000000
120.9196184,24.72024173,27,45.71,1,1,0,111,3,2,1,1,0,0,0,1,0,0,0,1,11,4400000
120.9271733,24.83356415,3,43.25,1,1,1,111,2,2,1,1,0,0,0,1,0,0,0,11,15,6390000
120.9707131,24.79941477,25,4.99,0,0,0,111,6,2,4,1,0,1,0,0,1,0,0,0,1,6450000
121.0046091,24.79930021,41,38.24,0,0,0,111,4,2,2,1,0,1,0,0,1,0,0,0,2,16000000
120.9213633,24.80616845,43,32,0,0,0,111,3,2,2,1,0,1,0,0,1,0,0,0,2,4440000
120.9939368,24.80170177,25,55.04,1,1,0,111,4,2,2,1,0,0,0,1,0,0,0,11,12,18680000
121.0037288,24.79573391,11,58.23,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,2,13,20000000
120.9773165,24.76546822,28,22.15,1,1,0,111,3,2,2,1,0,0,1,0,0,0,0,5,5,5000000
120.9333707,24.80760079,4,39.34,1,1,1,111,2,2,1,1,0,0,1,0,0,0,0,2,8,9900000
120.9325921,24.83896577,14,39.61,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,4,14,8650000
120.9506522,24.75509689,25,9,0,1,0,111,0,0,0,1,1,0,0,0,0,0,0,2,5,790000
120.980471,24.7641234,14,26.05,1,1,1,111,1,1,1,1,0,0,1,0,0,0,0,7,7,4460000
120.9776431,24.76376186,25,21.58,1,1,0,111,2,2,1,1,0,0,1,0,0,0,0,1,10,2580000
120.97788,24.76613642,29,36.48,0,1,1,111,2,2,1,1,1,0,0,0,0,0,0,1,5,6400000
120.9666803,24.82655393,25,45.8,1,1,1,111,3,2,2,1,0,0,1,0,0,0,0,9,10,15500000
120.9639087,24.79754437,25,15.8,1,1,0,111,1,1,1,0,0,0,0,1,0,0,0,8,12,3680000
120.9635082,24.81436458,48,35.26,0,0,0,111,5,3,4,0,0,1,0,0,1,0,0,0,2,15500000
121.0003165,24.78983826,26,55.15,1,1,1,111,4,2,2,1,0,0,0,1,0,0,0,10,21,23500000
120.9356198,24.83870528,18,70.13,0,0,0,111,4,2,4,0,0,1,0,0,1,0,0,0,5,16250000
120.9283741,24.84440804,40,24.07,0,0,0,111,3,2,1,1,1,0,0,0,0,0,0,2,4,3200000
120.9757155,24.81145081,32,109.9,1,1,1,111,3,2,2,0,0,0,0,1,0,0,0,11,12,14580000
121.0150814,24.78152212,34,42.59,0,0,0,111,6,2,3,1,0,1,0,0,1,0,0,0,2,19500000
120.9431696,24.83702904,29,35.02,1,1,0,111,3,2,2,1,0,0,1,0,0,0,0,6,7,7450000
120.9624012,24.81122235,14,13.18,1,1,0,111,1,1,1,0,0,0,1,0,0,0,0,2,10,4260000
120.9614462,24.7965506,14,10.88,1,1,0,111,1,1,1,0,0,0,1,0,0,0,0,9,10,3350000
120.966804,24.77063969,25,40.51,1,1,1,111,4,2,2,1,0,0,0,1,0,0,0,6,11,9200000
120.9457706,24.79424345,28,33.37,1,1,1,111,2,2,2,1,0,0,0,1,0,0,0,9,12,7900000
120.9773165,24.76546822,28,14.3,1,1,0,111,1,1,2,1,0,0,1,0,0,0,0,5,5,2500000
120.9616832,24.79794107,25,26.7,0,0,0,111,3,2,2,1,1,0,0,0,0,0,0,2,5,4900000
120.9381184,24.7282048,15,137.86,0,0,0,111,4,3,4,0,0,1,0,0,1,0,0,0,2,37500000
120.9655896,24.79963941,28,53.31,1,1,1,111,4,2,3,1,0,0,0,1,0,0,0,3,12,11000000
120.9642529,24.80455066,10,83.54,1,1,1,111,4,2,3,1,0,0,0,1,0,0,1,0,11,29360000
120.957874,24.80151538,6,44.45,1,1,1,111,3,2,2,1,0,0,1,0,0,0,0,8,10,14300000
120.9065091,24.74968573,16,59.56,0,0,0,111,4,2,3,1,0,1,0,0,1,0,0,0,4,8800000
120.9789596,24.81416893,19,149.55,1,0,3,111,4,1,2,0,0,0,1,0,0,0,0,8,8,20380000
120.9672058,24.82196752,24,34.3,1,1,0,111,3,2,2,1,0,0,0,1,0,0,0,7,20,10600000
121.0202241,24.78240632,26,33.71,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,10,18,13050000
120.9624351,24.79734538,25,9.19,1,1,0,111,1,1,1,0,0,0,0,1,0,0,0,17,17,2800000
120.9289152,24.83253573,2,47.8,1,1,1,111,3,2,2,0,0,0,0,1,0,0,0,1,15,9000000
120.961143,24.81749691,27,31.91,1,0,0,111,3,2,2,1,0,0,1,0,0,0,0,5,7,7000000
120.9666803,24.82655393,25,47.23,1,0,1,111,3,2,2,1,0,0,1,0,0,0,0,7,10,17100000
120.9254171,24.84192374,24,51.49,0,0,0,111,3,2,2,0,0,1,0,0,1,0,0,0,1,45780000
121.0091486,24.79303413,12,36.83,1,1,1,111,2,2,1,1,0,0,0,1,0,0,0,6,12,14900000
121.0139947,24.79107453,2,47.97,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,18,24,26680000
120.9590588,24.77784263,28,71.54,0,1,0,111,4,2,3,1,0,1,0,0,1,0,0,0,4,13500000
120.9624012,24.81122235,14,15.16,1,1,0,111,3,2,2,0,0,0,1,0,0,0,0,7,10,5500000
120.9516313,24.80532358,25,77.08,1,0,2,111,4,2,2,1,0,0,0,1,0,0,0,4,12,16000000
120.9516313,24.80532358,25,64.96,1,0,1,111,4,2,2,1,0,0,0,1,0,0,0,3,12,14750000
120.9294546,24.8407881,4,40.62,1,1,1,111,0,0,0,0,0,0,0,1,0,0,1,0,14,13000000
120.9781274,24.82159031,32,24.68,0,0,0,111,3,1,1,1,1,0,0,0,0,0,0,5,5,5600000
120.9774282,24.8040386,25,11.09,1,1,0,111,3,2,2,1,0,0,0,1,0,0,0,8,12,2700000
121.0252473,24.77905594,49,14.97,0,0,0,111,4,2,1,1,0,1,0,0,1,0,0,0,1,11032000
120.9398521,24.80241209,6,65.4,0,0,0,111,3,2,4,1,0,1,0,0,1,0,0,0,4,20100000
120.968195,24.82240111,23,21.16,1,1,0,111,2,2,1,1,0,0,0,1,0,0,0,11,20,7400000
120.9776431,24.76376186,24,24.28,1,1,0,111,2,2,1,1,0,0,1,0,0,0,0,3,10,5840000
120.9455254,24.83461024,29,23.36,0,0,0,111,2,2,1,1,1,0,0,0,0,0,0,5,5,3000000
120.9844639,24.77934619,43,43.56,0,0,0,111,6,2,3,1,0,1,0,0,1,0,0,0,2,3100000
120.9851661,24.77905733,43,43.56,0,0,0,111,9,3,3,1,0,1,0,0,1,0,0,0,2,3800000
120.9635458,24.82098256,33,22.63,0,0,0,111,3,2,1,1,1,0,0,0,0,0,0,5,5,3800000
120.9553234,24.79805669,28,39.03,1,1,1,111,3,2,2,1,0,0,1,0,0,0,0,3,5,8800000
121.0091486,24.79303413,12,36.01,1,1,1,111,2,2,1,1,0,0,0,1,0,0,0,2,12,15280000
120.9220448,24.79186746,16,6.24,1,1,0,111,1,1,1,1,0,0,1,0,0,0,0,5,5,1330000
121.0209658,24.7825868,27,37.79,1,1,1,111,2,2,1,1,0,0,0,1,0,0,0,6,18,10300000
120.9489519,24.80243353,25,65.59,0,0,0,111,3,3,4,1,0,1,0,0,1,0,0,0,4,19000000
120.9716888,24.81473653,25,23.3,0,0,0,111,3,2,1,1,1,0,0,0,0,0,0,4,5,3400000
120.9703707,24.82501984,25,25.57,0,0,0,111,3,1,1,1,1,0,0,0,0,0,0,3,5,3500000
121.0126397,24.79096632,6,53.14,1,1,1,111,3,2,2,0,0,0,0,1,0,0,0,13,30,20300000
120.9616416,24.80456808,25,38.74,1,0,0,111,3,2,2,1,0,0,1,0,0,0,0,1,5,11350000
120.9610453,24.81347012,33,39.18,0,1,0,111,4,2,2,1,1,0,0,0,0,0,0,5,5,6120000
120.9723022,24.81434841,16,10.3,1,1,0,111,1,1,1,0,0,0,1,0,0,0,0,3,9,3000000
120.9619571,24.80774623,26,10.42,1,1,0,111,1,1,1,1,0,0,1,0,0,0,0,6,6,3580000
120.9527951,24.81428935,48,29.87,0,0,0,111,4,2,3,1,0,1,0,0,1,0,0,0,2,7500000
120.9957765,24.80104273,22,43.72,1,1,0,111,3,2,2,1,0,0,0,1,0,0,0,5,12,15800000
120.9389097,24.78787562,30,28.3,0,0,0,111,3,2,2,1,1,0,0,0,0,0,0,3,5,4550000
120.948853,24.80241543,25,65.59,0,0,0,111,3,3,3,1,0,1,0,0,1,0,0,0,4,18600000
120.9614462,24.7965506,14,10.9,1,1,0,111,1,1,1,0,0,0,1,0,0,0,0,7,10,3600000
120.9889319,24.80157508,8,15.59,1,1,0,111,1,1,1,1,0,0,0,1,0,0,0,6,11,6230000
120.9513236,24.83343853,37,64.23,0,0,0,111,5,2,3,1,0,1,0,0,1,0,0,0,2,2700000
120.9659693,24.78532911,26,42.73,0,0,0,111,4,2,4,1,0,1,0,0,1,0,0,0,4,4550000
120.9520702,24.7956631,28,31.55,1,1,0,111,3,2,2,1,0,0,1,0,0,0,0,5,7,6700000
120.9558239,24.80917106,29,26.27,1,0,0,111,3,2,2,0,0,0,1,0,0,0,0,1,8,8500000
120.9554996,24.80313082,14,17.06,1,1,1,111,2,1,1,0,0,0,1,0,0,0,0,4,10,6160000
120.951762,24.7998613,29,14.72,1,1,0,111,1,1,1,1,0,0,0,1,0,0,0,8,11,2500000
120.983215,24.80105991,25,25.78,1,1,1,111,3,2,2,0,0,0,1,0,0,0,0,1,9,3450000
120.9773765,24.81649808,32,56.37,1,1,1,111,4,2,2,1,0,0,0,1,0,0,0,10,16,14200000
120.9747956,24.81173959,51,32.76,0,0,0,111,4,2,3,1,0,1,0,0,1,0,0,0,2,21500000
120.9488135,24.80232513,25,72.24,1,1,0,111,4,2,3,1,0,1,0,0,1,0,0,0,4,22800000
120.9650859,24.79687652,47,52.15,0,0,0,111,0,0,0,1,0,1,0,0,1,0,0,0,3,17500000
120.9602639,24.81332547,7,62.38,1,1,1,111,4,2,2,1,0,0,0,1,0,0,0,9,15,26500000
120.9489916,24.80222589,25,71.57,1,1,0,111,4,2,3,1,0,1,0,0,1,0,0,0,4,22100000
120.9267835,24.78971202,16,71.24,0,0,0,111,6,3,3,1,0,1,0,0,1,0,0,0,5,10000000
120.9114558,24.74515634,25,43.31,0,1,0,111,3,2,3,1,0,1,0,0,1,0,0,0,4,6500000
120.9637995,24.79902503,27,28.06,1,1,0,111,2,1,1,0,0,0,0,1,0,0,0,4,14,6000000
120.9584398,24.82541426,25,42.31,0,0,0,111,6,3,2,1,0,1,0,0,1,0,0,0,2,8000000
120.9530962,24.80275991,14,55.51,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,4,11,15000000
121.0178909,24.78768838,30,36.18,1,1,1,111,3,2,2,1,0,0,1,0,0,0,0,5,7,13000000
120.9255643,24.79438824,10,35.2,1,1,0,111,3,2,2,0,0,0,1,0,0,0,0,4,9,9100000
120.9166057,24.73188712,41,16.15,0,0,0,111,3,2,3,1,0,1,0,0,1,0,0,0,2,3000000
120.9681547,24.82519997,28,41.96,0,1,1,111,4,2,2,1,1,0,0,0,0,0,1,0,5,13880000
120.9666758,24.80644723,31,54.61,1,1,1,111,4,2,2,1,0,0,1,0,0,0,0,5,10,10650000
121.0030263,24.78804155,25,55.76,0,0,0,111,4,2,3,1,0,1,0,0,1,0,0,0,3,18500000
121.0254054,24.77857739,24,54.48,1,1,2,111,2,2,2,1,0,0,0,1,0,0,0,4,14,16700000
120.9853603,24.80989915,9,53.99,1,1,1,111,4,2,2,1,0,0,0,1,0,0,0,5,15,20300000
120.9554996,24.80313082,14,17.06,1,1,1,111,2,1,1,0,0,0,1,0,0,0,0,5,10,6700000
120.9939368,24.80170177,25,39.27,1,1,0,111,3,2,2,1,0,0,0,1,0,0,0,12,12,14000000
120.9530962,24.80275991,14,55.12,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,9,11,12000000
121.0266011,24.77411703,23,58.08,0,0,0,111,0,0,0,1,0,1,0,0,1,0,0,0,4,22380000
120.968195,24.82240111,23,46.22,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,6,21,13500000
120.9391325,24.79750023,10,43.86,1,1,1,111,3,2,2,1,0,0,0,1,0,0,0,11,11,12000000
120.9293966,24.83844968,4,32.18,1,1,1,111,2,2,1,1,0,0,0,1,0,0,0,12,15,8450000
120.9551695,24.81355877,10,67.85,0,0,0,111,4,3,4,1,0,1,0,0,1,0,0,0,4,22500000
120.9349324,24.79079922,42,66.38,0,0,0,111,4,2,2,0,0,1,0,0,1,0,0,0,2,10000000
120.9220448,24.79186746,16,6.6,1,1,0,111,1,1,1,1,0,0,1,0,0,0,0,5,5,1330000
120.974112,24.81648852,43,28.87,1,1,0,111,3,2,1,1,0,0,1,0,0,0,0,6,7,7200000
120.9694249,24.80900292,9,146.85,1,1,2,111,4,2,3,1,0,0,0,1,0,0,0,4,13,50500000
120.9500895,24.77764128,9,84.89,0,0,0,111,6,2,4,1,0,1,0,0,1,0,0,0,4,23250000
120.9874675,24.80650459,14,22.34,1,1,1,111,5,2,2,0,0,0,1,0,0,0,0,10,10,9390000
120.9437218,24.79751105,46,29.95,0,0,0,111,3,2,2,1,0,1,0,0,1,0,0,0,2,9100000
120.9773165,24.76546822,28,24.6,1,1,0,111,3,2,3,1,0,0,1,0,0,0,0,3,5,5200000
120.9737085,24.80670143,25,42.53,0,0,0,111,3,2,2,1,0,1,0,0,1,0,0,0,2,35000000
120.9870252,24.77940962,30,56.67,1,1,0,111,4,2,3,1,0,1,0,0,1,0,0,0,3,15800000
120.9665853,24.81181021,45,43.35,0,0,0,111,6,2,4,1,0,1,0,0,1,0,0,0,2,23500000
120.9668522,24.81238809,31,12.08,1,1,0,111,1,1,1,1,0,0,1,0,0,0,0,5,5,3460000
120.9567527,24.81214175,34,47.4,0,0,0,111,4,3,5,1,0,1,0,0,1,0,0,0,3,15000000
120.9568077,24.79615207,4,139.14,1,1,0,111,5,2,5,1,0,1,0,0,1,0,0,0,4,38200000
121.0139947,24.79107453,2,34.12,1,1,1,111,2,2,1,1,0,0,0,1,0,0,0,3,24,17000000
120.9767846,24.80727977,8,13.06,1,1,0,111,0,0,0,1,0,0,0,1,0,0,0,6,12,5550000
120.9690274,24.81674035,45,26.68,0,0,0,111,6,3,4,1,0,1,0,0,1,0,0,0,2,25000000
120.9516786,24.81094842,25,27.76,0,0,0,111,4,3,3,1,0,1,0,0,1,0,0,0,2,12000000
121.0145981,24.79257323,3,32.58,1,1,1,111,1,1,1,0,0,0,0,1,0,0,0,8,21,11000000
121.0180586,24.78489852,14,9.75,1,1,0,111,1,1,1,0,0,0,0,1,0,0,0,2,13,5350000
120.9306021,24.84116784,2,21.31,1,1,0,111,2,1,1,1,0,0,0,1,0,0,0,10,14,6500000
120.9740526,24.81692187,29,23.1,1,1,1,111,1,1,1,1,0,0,1,0,0,0,0,5,9,4200000
121.0145981,24.79257323,2,36.7,1,1,1,111,2,2,1,1,0,0,0,1,0,0,0,17,21,18200000
120.9602725,24.81729806,25,25.63,0,0,0,111,3,2,1,1,1,0,0,0,0,0,0,2,4,3800000
120.9115157,24.74439796,22,53.26,0,0,0,111,5,2,3,1,0,1,0,0,1,0,0,0,4,9500000
120.9656177,24.80539968,15,13.38,1,1,0,111,1,1,1,1,0,0,1,0,0,0,0,5,5,3100000
120.9517231,24.79816392,12,54.99,1,1,1,111,0,0,0,0,0,0,0,1,0,0,1,0,15,9690000
120.9656937,24.816541,24,47.03,1,1,1,111,3,2,2,1,0,0,1,0,0,0,0,6,10,11200000
120.9548982,24.77024835,26,45.47,0,1,0,111,3,2,3,1,0,1,0,0,1,0,0,0,3,18000000
120.9457927,24.83441172,7,91.49,1,0,0,111,6,3,4,1,0,1,0,0,1,0,0,0,5,20200000
121.0186519,24.7839414,2,41.23,1,0,1,111,2,2,1,1,0,0,1,0,0,0,0,7,9,16800000
121.0166849,24.79208547,9,70.63,1,1,2,111,4,2,2,1,0,0,0,1,0,0,0,17,22,33000000
120.9294546,24.8407881,4,31.92,1,1,1,111,2,2,1,1,0,0,0,1,0,0,0,13,14,4900000
120.9591315,24.79758829,25,32.45,0,0,0,111,4,3,2,1,0,1,0,0,1,0,0,0,2,12500000
120.9667037,24.77602074,42,62.51,0,0,0,111,5,2,3,1,0,1,0,0,1,0,0,0,2,7850000
120.9644593,24.80925462,43,43.37,0,0,0,111,3,1,3,0,0,1,0,0,1,0,0,0,4,5800000
120.97788,24.76613642,25,41.07,1,1,1,111,3,2,2,1,0,0,1,0,0,0,0,4,5,3200000
121.0254054,24.77857739,24,17.58,1,1,0,111,2,2,1,1,0,0,0,1,0,0,0,5,14,8080000
120.9652335,24.76410258,23,62.78,0,1,0,111,4,2,3,1,0,1,0,0,1,0,0,0,3,13000000
121.0164376,24.79157086,8,77.59,1,1,2,111,4,2,3,1,0,0,0,1,0,0,0,2,17,28250000
120.978414,24.76595593,29,30.43,0,1,0,111,2,2,1,1,1,0,0,0,0,0,0,1,5,4500000
120.9267518,24.84366691,15,33.76,1,1,1,111,2,2,1,1,0,0,0,1,0,0,0,5,13,6250000
